,word,number,percent_of_count
69,never,52,0.09625708044870608
70,contact,52,0.09625708044870608
71,log,51,0.09440598274776943
72,aboard,51,0.09440598274776943
73,use,51,0.09440598274776943
74,system,50,0.09255488504683276
75,make,50,0.09255488504683276
76,anything,50,0.09255488504683276
77,report,50,0.09255488504683276
78,field,49,0.09070378734589611
79,sensor,48,0.08885268964495946
80,sure,48,0.08885268964495946
81,keep,48,0.08885268964495946
82,computer,48,0.08885268964495946
83,control,47,0.08700159194402281
84,reading,47,0.08700159194402281
85,first,47,0.08700159194402281
86,weapon,47,0.08700159194402281
87,mind,46,0.08515049424308616
88,five,46,0.08515049424308616
89,universe,46,0.08515049424308616
90,trek,44,0.08144829884121284
91,earth,44,0.08144829884121284
92,order,44,0.08144829884121284
93,point,43,0.07959720114027619
94,copyright,43,0.07959720114027619
95,alien,43,0.07959720114027619
96,energy,43,0.07959720114027619
97,enough,43,0.07959720114027619
98,seems,43,0.07959720114027619
99,second,43,0.07959720114027619
100,tell,43,0.07959720114027619
101,mean,42,0.07774610343933952
102,say,42,0.07774610343933952
103,federation,42,0.07774610343933952
104,bridge,41,0.07589500573840287
105,look,41,0.07589500573840287
106,another,41,0.07589500573840287
107,place,41,0.07589500573840287
108,vessel,41,0.07589500573840287
109,nothing,40,0.07404390803746622
110,give,40,0.07404390803746622
111,year,40,0.07404390803746622
112,ready,40,0.07404390803746622
113,even,40,0.07404390803746622
114,put,39,0.07219281033652956
115,try,38,0.07034171263559291
116,little,38,0.07034171263559291
117,without,38,0.07034171263559291
118,seem,38,0.07034171263559291
119,ever,37,0.06849061493465626
120,speed,37,0.06849061493465626
121,thought,37,0.06849061493465626
122,form,36,0.0666395172337196
123,return,36,0.0666395172337196
124,many,36,0.0666395172337196
125,friend,36,0.0666395172337196
126,fire,36,0.0666395172337196
127,dead,35,0.06478841953278294
128,present,35,0.06478841953278294
129,perhaps,35,0.06478841953278294
130,cloud,35,0.06478841953278294
131,force,34,0.06293732183184628
132,purpose,34,0.06293732183184628
133,arex,34,0.06293732183184628
134,galaxy,33,0.06108622413090963
135,open,33,0.06108622413090963
136,officer,33,0.06108622413090963
137,child,33,0.06108622413090963
138,starship,32,0.05923512642997297
139,shield,32,0.05923512642997297
140,transporter,32,0.05923512642997297
141,kind,32,0.05923512642997297
142,medical,32,0.05923512642997297
143,every,31,0.05738402872903632
144,change,31,0.05738402872903632
145,small,31,0.05738402872903632
146,might,31,0.05738402872903632
147,twenty,31,0.05738402872903632
148,winston,31,0.05738402872903632
149,wo,30,0.05553293102809967
150,last,30,0.05553293102809967
151,away,30,0.05553293102809967
152,left,30,0.05553293102809967
153,almost,29,0.05368183332716301
154,leave,29,0.05368183332716301
155,please,29,0.05368183332716301
156,said,29,0.05368183332716301
157,thank,29,0.05368183332716301
158,matter,29,0.05368183332716301
159,found,29,0.05368183332716301
160,oh,29,0.05368183332716301
161,live,29,0.05368183332716301
162,hour,29,0.05368183332716301
163,orbit,28,0.051830735626226344
164,effect,28,0.051830735626226344
165,able,28,0.051830735626226344
166,appears,28,0.051830735626226344
167,yet,28,0.051830735626226344
168,made,28,0.051830735626226344
169,surface,28,0.051830735626226344
170,klingon,28,0.051830735626226344
171,full,27,0.04997963792528969
172,engineering,27,0.04997963792528969
173,man,27,0.04997963792528969
174,city,27,0.04997963792528969
175,die,27,0.04997963792528969
176,intelligent,27,0.04997963792528969
177,came,27,0.04997963792528969
178,escape,27,0.04997963792528969
179,love,27,0.04997963792528969
180,tribbles,27,0.04997963792528969
181,drug,27,0.04997963792528969
182,seen,26,0.04812854022435304
183,hold,26,0.04812854022435304
184,mark,26,0.04812854022435304
185,web,26,0.04812854022435304
186,understand,26,0.04812854022435304
187,engine,26,0.04812854022435304
